Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Amount 3m ($),BNPL Amount 6m ($),BNPL Amount 9m ($),BNPL Amount 12m ($),Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
6581,5,6628.061560779628,2491.86,0,0,0,0,0,706.1547067855582,11980.523039024403,1,1,1,1,1,NA,Employed,7
6582,1,1033.9032225684737,896.1,325.65617328738847,476.1060807290693,551.4488852046044,1211.1227126539568,0,653.8877100556018,3793.9329279036638,0,0,1,0,0,NA,Employed,2
6583,11,5126.963933843532,2678.28,150.88499187516845,635.1173247590377,867.9528731309604,594.9194871158093,1,647.0342179216108,18259.4254282499,0,0,1,0,0,NA,Unemployed,7
6584,1,5499.964063138777,2154.19,0,0,0,0,2,745.9318411570996,2372.6010550396513,1,0,0,0,0,NA,Unemployed,1
6585,5,9555.98208584631,2786.19,481.651572688461,176.31019065903035,970.7936609678302,739.8835501638084,0,600.9498210080146,5748.845641330372,3,1,0,0,2,NA,Employed,3
6586,2,8113.222435130358,2569.52,802.8271109066084,720.3318009109698,648.0722502678442,353.4484206645203,1,656.5109715236576,4084.0086877481,3,1,1,0,1,NA,Employed,2
6587,2,2175.3605012716707,1921.59,391.420269636752,578.0536762904787,1705.4160898465234,1148.230210049905,1,602,20443.36513812784,0,0,2,1,0,3,Employed,8
6588,6,5130.9753564072025,2142.2,0,0,0,0,1,673.127940602843,5286.584917181597,0,0,0,0,1,NA,Employed,2
6589,3,4632.838883317038,2526.23,0,0,0,0,1,720.9510393881465,16171.06108939102,1,0,0,0,2,NA,Employed,7
6590,5,3493.8649875683604,2043.25,0,0,0,0,1,681.6902240256823,12012.874723877558,2,2,2,1,0,NA,Employed,6
6591,3,6314.077525855243,3704.56,0,0,0,0,0,721.1917589334388,15439.862869256076,1,1,0,0,2,NA,Employed,6
6592,3,5495.162920815815,930.29,0,0,0,0,0,740.7994789993218,9476.518798326557,0,0,0,0,2,NA,Employed,5
6593,5,2022.8945014580845,4859.08,0,0,0,0,2,703.9273606766764,15908.841105077094,3,1,0,0,0,NA,Unemployed,7
6594,7,872.9438168736178,3002.31,58.63043588213196,393.3938133834902,1077.0692771226613,1782.4801695624985,1,597.4019838914693,69.96554607066719,4,2,0,1,2,NA,Employed,1
6595,4,4942.943010826926,2220.51,0,0,0,0,0,637.107103176494,9784.768927497593,0,0,0,0,2,NA,Employed,5
6596,3,9818.556849416622,3489.31,0,0,0,0,0,712.2700336591633,18440.118910399233,1,0,0,0,2,NA,Unemployed,10
6597,6,2568.526832810157,2939.3,0,0,0,0,1,654.9030835603975,10726.509447280496,2,1,0,0,0,NA,Employed,8
6598,4,6360.3948760291,2812.16,659.2032033753526,838.2671845781738,679.2087453749696,910.7602181305132,2,652.7365046895056,11894.713710473365,1,1,1,0,0,NA,Employed,6
6599,9,3569.3137482335137,2755.41,474.27123769066395,502.468118758968,704.6005149043706,503.97881018886454,1,620,17042.20735875885,0,0,1,1,2,5,Student,8
6600,4,2843.406314225526,2598.59,0,0,0,0,0,746.1375454372028,21125.780546383157,0,0,0,0,1,NA,Unemployed,9
6601,3,4864.31467700222,923.98,628.3602171486637,470.7717895489234,760.9748337357095,934.4998256565212,0,595.7020241283102,6756.3827797881495,0,0,2,0,2,NA,Employed,3
6602,2,8208.144484580167,4443.91,661.972615300905,977.2375489407799,612.0147195133314,1258.4885383597357,1,626,9721.641049255355,0,0,2,0,2,6,Student,4
6603,3,4711.823666209428,2753.2,0,0,0,0,1,763.88912206306,3648.8928789077336,0,0,0,0,1,NA,Employed,1
6604,10,5254.717696783429,2420.76,0,0,0,0,1,712.8187978848957,9845.43378913762,0,0,0,0,1,NA,Employed,5
6605,4,248.84882497768103,2645.91,0,0,0,0,2,725.4938406600736,21872.656733244057,0,0,0,0,3,NA,Employed,10
6606,9,4126.165335056946,3622.02,0,0,0,0,0,712.1338752157934,10120.755547208704,1,0,0,0,1,NA,Employed,4
6607,7,7530.282064376809,4402.68,0,0,0,0,0,685.1488698656786,12752.80387040284,0,0,0,0,2,NA,Employed,4
6608,2,3508.705606296719,2607.46,649.5665696200723,414.6487042972104,670.9853980867172,677.5903462215587,0,569,21106.35766811706,3,1,1,0,1,5,Student,10
6609,6,3847.993853889273,2754.29,0,0,0,0,2,719.7973197347541,1555.32005210137,1,0,0,0,2,NA,Retired,1
6610,4,3384.5431555304754,1093.72,0,0,0,0,1,649.8549986781804,12839.644096225746,0,0,0,0,2,NA,Employed,6
6611,5,2135.599217478081,0,0,0,0,0,0,300,16190.082406902906,1,1,0,0,1,0,Student,8
6612,1,4669.551711204092,3903.38,700.0259129602052,590.7336496526225,1120.2176388286389,656.8736172797621,1,621.3027030684947,3730.7417688744354,0,0,2,0,0,NA,Unemployed,3
6613,9,3300.807624475732,3129.11,0,0,0,0,1,740.0193023392075,16239.929875333437,0,0,0,0,0,NA,Employed,8
6614,6,5892.674599776795,1991.94,0,0,0,0,1,768.0295962690308,8339.461775713473,0,0,0,0,0,NA,Unemployed,5
6615,4,2748.656873801054,3886.2,0,0,0,0,0,693.7818013837751,11394.146048780913,1,0,0,0,1,NA,Employed,10
6616,5,3055.466387640967,1884.97,0,0,0,0,0,691.3830419030197,4009.482096104538,3,1,0,0,2,NA,Employed,2
6617,9,4173.049838915512,3241.12,0,0,0,0,0,390,7564.273210043437,0,0,0,0,0,0,Employed,3
6618,4,6433.779777544532,3124.91,0,0,0,0,1,743.915118542544,6905.690476551628,0,0,0,0,3,NA,Employed,3
6619,2,5062.500542460366,3657.28,583.8993201876206,1055.5870550343288,255.25547280209355,779.0401430870588,0,644.7462682840427,16977.014373096947,1,0,0,1,0,NA,Employed,9
6620,1,7041.922561598793,3892.91,0,0,0,0,0,733.9018131176163,11494.989006383981,1,0,0,0,1,NA,Employed,5
6621,5,4334.094478285562,2588.2,0,826.7940149530615,1162.7135294003224,1029.5604826383349,1,623.7004777914567,18793.008931539254,0,0,2,1,3,NA,Employed,8
6622,3,3495.768162872016,3094.14,0,0,0,0,0,624.1323510686037,17464.71625227112,1,1,0,0,1,NA,Employed,9
6623,7,1258.2141321997701,3148.78,0,0,0,0,0,706.1673683326248,16005.351109018724,0,0,0,0,1,NA,Unemployed,10
6624,8,6322.317894655945,2130.27,0,0,0,0,2,717.4794935404901,3779.0074466038786,0,0,0,0,1,NA,Employed,2
6625,8,7809.0939354005495,3837.55,512.1568937624029,1102.937326540335,701.361306149586,302.72463025354284,0,618.9884753487776,21843.584114606067,1,1,0,1,0,NA,Employed,8
6626,1,4679.341926069223,4220.02,0,0,0,0,1,617.2711316605645,10647.015610188648,3,2,2,1,0,NA,Employed,7
6627,2,6075.013331665019,2920.32,0,0,0,0,1,723.2743770748356,11419.795813069015,3,1,0,0,1,NA,Unemployed,7
6628,3,3652.1253480111823,1351.38,0,0,0,0,1,712.4649895306884,2415.0692161622446,0,0,0,0,2,NA,Employed,1
6629,4,5154.703586592423,2881.27,0,0,0,0,0,684.9979543068056,16390.43922956094,2,1,1,1,0,NA,Unemployed,7
6630,5,7327.407934274819,2573.89,0,0,0,0,0,660.4664317311542,6421.291331315502,1,0,0,0,1,NA,Employed,4
6631,1,4767.003741278528,4248.76,620.0764264566455,1200.4327292540006,547.8433984757371,1872.2659992964122,2,641.5495723372749,4058.018805783373,0,0,4,0,0,NA,Employed,2
6632,8,3133.279597441138,4082.33,0,0,0,0,1,719.2940991729379,14849.238204949637,1,0,0,0,2,NA,Employed,10
6633,4,3417.769852417924,4062.07,0,0,0,0,0,714.2934180218112,4210.43620420353,0,0,0,0,0,NA,Unemployed,3
6634,3,1402.347198314873,4732.65,0,0,0,0,1,722.566749520901,22143.60492904292,0,0,0,0,0,NA,Employed,9
6635,4,2823.088603222412,3567.29,511.8016443797418,1099.772074238989,624.8871655134067,438.6647141278877,1,626.2489153666965,18514.170968777147,1,0,1,0,1,NA,Employed,10
6636,0,3044.8524047480682,2565.71,0,0,0,0,1,749.5989439097397,2344.6282466461,0,0,0,0,1,NA,Unemployed,2
6637,7,6599.481206415389,2832.84,437.88780538334527,727.0488613665427,1292.7125275016483,1061.4131035475766,1,653.5328243619981,7465.923722345423,0,0,1,1,2,NA,Retired,4
6638,12,3496.6744488931076,4132.54,222.51090216131058,672.5194161834631,485.13626593569546,361.61466712785204,2,641.5022630638854,20321.337386242194,2,1,0,0,1,NA,Employed,7
6639,6,6387.8766887825,2866.13,505.9797355448613,466.7274479572602,1409.1461797307006,1010.2223945622918,3,639.2895927521747,3419.6490356931567,1,1,2,1,2,NA,Student,2
6640,3,6803.439563164391,3575.02,0,0,0,0,0,725.6597953317363,11805.951702963022,1,0,0,0,2,NA,Unemployed,6
6641,4,6597.324955916361,3565.3,0,0,0,0,0,656.5820531072881,3853.8511634685196,1,1,0,0,0,NA,Employed,3
6642,8,4976.182897788232,4120.04,0,0,0,0,1,686.789101583244,23777.745278507165,3,0,0,0,1,NA,Employed,10
6643,8,9302.049768674093,2309.37,533.0265529567085,1205.7760719111252,909.2041608895489,840.2929661878068,0,629.4672909209631,9547.081324335613,0,0,0,1,0,NA,Employed,4
6644,3,5938.902250691436,4121.42,0,0,0,0,0,753.9522049529284,9785.776244859551,0,0,0,0,0,NA,Employed,6
6645,5,8383.312457846714,2165.01,0,0,0,0,0,672.3561549902183,9749.981451096055,0,0,0,0,2,NA,Unemployed,7
6646,5,7333.840962998067,4821.52,0,0,0,0,1,638.1731527967162,16247.244410520057,0,0,0,0,0,NA,Employed,6
6647,8,7539.1846971865,2422.01,0,0,0,0,0,724.013891406359,8218.705205634507,2,0,0,0,1,NA,Employed,4
6648,3,2828.4991162230017,4440.6,0,0,0,0,2,703.6690443462966,18386.280612424805,1,1,0,0,1,NA,Employed,8
6649,6,3084.2290328723993,3465.28,0,0,0,0,3,612,4463.759468550244,1,0,0,0,2,3,Employed,2
6650,5,5053.729340708676,4164.21,357.2344214833779,1124.5819265574662,806.8211659717872,2008.902513467082,1,577.01281236773,7788.834406407974,3,1,1,0,0,NA,Employed,4
6651,6,4314.80622508422,4954.15,0,0,0,0,1,714.5119224577136,12788.128185320522,2,1,0,0,1,NA,Employed,7
6652,4,5365.721381963665,2422.19,0,0,0,0,0,726.102220850375,14319.253452721645,0,0,0,0,2,NA,Retired,6
6653,7,2073.9731481855133,3175.17,0,0,0,0,0,742.721276788955,6824.930975910593,2,1,1,1,1,NA,Employed,4
6654,2,5752.424298535129,4071.62,0,0,0,0,3,602,6302.686556156334,0,0,0,0,1,4,Employed,4
6655,4,4196.583698982522,4639.24,0,0,0,0,0,698.3472040942104,6680.333074564999,3,0,0,0,0,NA,Unemployed,5
6656,5,3551.305833650683,4048.92,0,0,0,0,0,675.8183411617962,15676.12826762346,0,0,0,0,1,NA,Employed,8
6657,2,2913.309730817134,4994.31,0,0,0,0,0,702.0176597055843,7299.964903941857,2,1,1,1,0,NA,Employed,3
6658,5,3847.476127004528,1439.88,0,0,0,0,0,737.5422755875306,4422.613923709167,0,0,0,0,3,NA,Employed,2
6659,7,7602.074345449706,3825.38,0,0,0,0,2,758.5093493627924,17970.843829593396,0,0,0,0,0,NA,Employed,9
6660,7,5852.476077893283,3975.53,146.20627001809896,1012.6200717912575,503.88200880053296,794.7078172280026,0,632.3062907045415,11058.013855484434,2,2,1,1,4,NA,Unemployed,7
6661,2,3545.2994883035817,2074.33,0,0,0,0,1,692.1898396392098,7104.811984016329,2,2,1,1,0,NA,Employed,6
6662,3,4913.39598108747,2897.11,0,0,0,0,0,663.9352556527288,14939.666134213428,0,0,0,0,0,NA,Employed,8
6663,3,8067.568162286183,1096.57,0,0,0,0,1,637.3284594079385,6641.64487799784,3,2,1,1,1,NA,Retired,4
6664,10,2492.2266789997034,2005.52,585.2779750502657,1029.2463910159959,545.2709687351817,1644.0069834691003,2,632.1114991833055,15353.415051124102,2,0,1,0,1,NA,Employed,8
6665,4,7029.422797473495,2897.34,0,0,0,0,1,669,15991.206768267837,0,0,0,0,0,1,Employed,9
6666,6,5635.550155153975,1012.58,0,0,0,0,0,718.6938807631612,16867.113145835254,2,1,0,0,1,NA,Employed,8
6667,6,3207.324615987899,2420.6,325.7108254647743,641.8670847492801,1034.0322452303205,1331.2399435307095,2,614.0740893209406,10305.08041258777,0,0,0,0,2,NA,Employed,3
6668,3,1880.7619530132101,5776.22,0,0,0,0,0,709.7925118200583,4752.964996787455,1,0,0,0,0,NA,Employed,3
6669,6,7936.177549712604,2351.76,0,0,0,0,0,650.2399966276759,5604.029342281238,0,0,0,0,1,NA,Employed,4
6670,3,1794.9078854996742,3810.83,0,0,0,0,0,604.1652853639613,18250.51271056867,1,1,0,0,2,NA,Employed,9
6671,1,3637.2869418775986,3602.31,0,0,0,0,0,688,15966.890083144503,0,0,0,0,2,3,Employed,10
6672,7,4844.4649896114015,3896.62,0,0,0,0,2,656.3222265877016,13176.034922318975,1,1,0,0,1,NA,Employed,5
6673,5,2918.2697268868624,3679.25,0,0,0,0,0,711.668148819773,1698.82329888355,1,1,1,1,0,NA,Unemployed,1
6674,5,6425.323734461319,2370.48,280.8158508553059,551.8400461585294,706.6283406034943,1255.5427208081824,0,573.3473063132363,10945.081867791261,2,2,0,1,1,NA,Retired,4
6675,1,6191.832285368193,1671.34,0,0,0,0,1,701.1607054881184,3721.1843624395574,1,0,0,0,1,NA,Unemployed,1
6676,2,4050.287209748647,3279.41,0,0,0,0,0,723.1537311498843,22578.566115290632,1,1,0,0,3,NA,Employed,10
6677,11,5808.853983245631,1734.77,0,0,0,0,1,612.6316468549041,17810.421549646228,1,0,0,0,2,NA,Employed,10
6678,1,6904.2534444272305,1733.9,630.8184264135143,991.6865979321956,1535.582049315718,1296.4885473745908,0,615.0832079853936,3090.841683792294,2,0,1,1,1,NA,Employed,2
6679,3,3971.7152677462363,4004.63,0,0,0,0,1,631.5604953757247,8263.983040657891,1,1,0,0,1,NA,Employed,5
6680,7,5061.3838108815235,3166.4,0,0,0,0,0,705.3775952257893,16110.771451584007,2,2,0,0,0,NA,Employed,7
6681,9,5696.063826248666,3036.57,0,0,0,0,0,659,18731.972490966386,1,0,0,0,0,5,Retired,10
6682,5,2818.238781891171,3496.64,0,0,0,0,0,658.9260392900918,14638.079386807332,0,0,0,0,0,NA,Employed,8
6683,4,3997.0782277477783,2206.21,0,0,0,0,0,734.7731102028788,7037.097938406039,1,0,0,0,1,NA,Employed,4
6684,7,6045.299605756424,1807.55,0,0,0,0,1,641,2631.7474629148687,0,0,0,0,1,6,Employed,2
6685,6,4755.516793421612,1710.63,549.2691825216581,1161.1603914779666,221.08616645715176,1613.7725322949407,0,616.6293582216646,16087.218230273193,1,0,2,0,0,NA,Employed,8
6686,3,1889.3466687615437,1710.78,0,0,0,0,1,724.0550110817404,3131.0237537601142,1,0,0,0,2,NA,Employed,2
6687,3,5295.063199930601,3568.53,199.65956140531972,542.9299246566243,845.2277391254555,872.4271249374891,0,619.7962368635814,8946.428838201675,2,0,0,1,0,NA,Employed,6
6688,8,6679.223010064747,2293.85,639.5768749444841,320.00724125985755,1106.4051181424913,499.3581901567119,0,590.4491029091257,10207.651718787167,3,2,1,0,1,NA,Retired,6
6689,5,5150.86145782831,2253.38,274.39772029472135,393.1848784321973,1233.78767041242,857.4114083578518,0,607.2613627292603,11807.691724548407,1,1,2,0,1,NA,Employed,6
6690,3,7401.198737610257,1630.53,0,0,0,0,1,724.3146922936997,11829.944587411159,0,0,0,0,0,NA,Retired,7
6691,6,4654.271079105689,3353.23,484.2126260939734,358.08538277024667,883.9909007759082,1482.3162806951962,1,652.6786278807054,730.3474943533806,0,0,0,0,0,NA,Employed,1
6692,3,3635.208122646469,2299.09,0,0,0,0,2,684.5179876507544,3755.039867806714,1,0,0,0,0,NA,Employed,2
6693,9,4672.599616934802,2460.6,0,0,0,0,1,628.7557242769723,4412.040058478378,1,1,0,0,1,NA,Employed,3
6694,2,7352.074892475295,4373.92,0,0,0,0,1,719.4891956937054,5858.577485973968,0,0,0,0,2,NA,Student,4
6695,4,3524.831047766029,3960.71,0,0,0,0,3,674.6858392348341,2050.879849971197,1,1,1,1,1,NA,Employed,1
6696,5,6362.730865605929,5038.57,0,0,0,0,0,664.3902877844092,4679.079888858715,0,0,0,0,0,NA,Unemployed,2
6697,2,7146.978478869564,1978.34,0,0,0,0,1,633.724334514973,3559.287809574206,1,0,0,0,0,NA,Employed,2
6698,3,10261.240642216037,3696.45,523.3382923408714,1005.0698170108526,1516.6949752989487,972.263076198998,1,623.5560559141127,16673.311091462932,3,0,0,0,0,NA,Employed,10
6699,2,414.5648548130257,782.35,0,0,0,0,0,648,19967.86970283061,0,0,0,0,0,3,Employed,9
6700,7,3514.0747673149635,4577.8,0,0,0,0,1,756.1776544788498,3636.5336391724823,1,0,0,0,1,NA,Retired,3
6701,5,5236.037909158613,2553.77,0,0,0,0,0,730.4271229291343,17509.627573788646,0,0,0,0,1,NA,Employed,6
6702,4,3533.685664075556,4685.19,0,0,0,0,1,702.0819813280348,17062.564941618934,1,1,0,0,2,NA,Employed,8
6703,5,7559.412114702513,4408.24,0,0,0,0,0,685.3496934036987,9452.44935630554,0,0,0,0,0,NA,Employed,3
6704,6,8163.6852050466805,2412.42,0,0,0,0,0,709.3706943645008,2376.3126707841097,0,0,0,0,0,NA,Employed,1
6705,4,4906.431183938517,3412.87,0,0,0,0,0,749.3920678715388,15930.838287495317,0,0,0,0,1,NA,Employed,9
6706,5,3962.534393207905,2146.62,0,0,0,0,0,669.2457947435868,13448.664063353293,1,1,0,0,1,NA,Employed,7
6707,5,7103.367578221637,3779.19,0,0,0,0,1,700.2825586143055,3122.043040595892,1,1,1,1,1,NA,Retired,3
6708,3,1348.644310452552,979.11,0,0,0,0,0,675.0413466468863,20477.278657825405,2,1,1,1,0,NA,Employed,9
6709,4,4205.748839968766,2925.99,0,0,0,0,0,730.401025655223,18534.07660773064,1,1,0,0,0,NA,Retired,8
6710,2,5162.58921901505,2145.66,0,0,0,0,0,646.0323274418988,10414.1758503477,0,0,0,0,5,NA,Employed,4
6711,4,9298.572095589954,2538.22,0,0,0,0,2,653.4885777249032,9474.407269043983,1,1,1,1,3,NA,Employed,5
6712,4,1936.435147220796,4860.42,0,0,0,0,0,582,8591.790659821929,1,1,1,1,1,4,Unemployed,7
6713,11,4835.112751773689,1895.12,0,0,0,0,2,704.8162757758975,16506.70845814777,2,0,0,0,2,NA,Employed,9
6714,2,2744.578393930837,3649.58,0,0,0,0,0,690.0717755867987,9682.509243941427,3,1,1,1,0,NA,Employed,6
6715,5,3498.9423709304933,4205.91,413.7967477483658,542.2722233686733,1050.386777392951,1351.5652746424566,1,630.2691151672796,9277.93316591974,1,0,1,0,1,NA,Student,5
6716,2,5211.132858933138,2689.98,0,0,0,0,1,742.8252147426311,18957.168966392175,0,0,0,0,2,NA,Employed,8
6717,8,6120.360958088466,2656.34,695.242791450097,759.5069991038058,1187.1617358380593,740.3957583772467,0,659.2937849757479,1599.6908770595462,0,0,1,0,1,NA,Employed,1
6718,6,4407.720482547311,1160.33,0,0,0,0,0,627.686870245602,20152.92139294748,3,1,1,1,0,NA,Unemployed,9
6719,12,6865.695183426461,4077.71,0,0,0,0,1,629.8725039335028,16647.842265672993,1,1,1,1,1,NA,Employed,10
6720,4,4508.881622565955,878.57,0,0,0,0,1,649.790743418037,21122.633794415273,0,0,0,0,3,NA,Student,10
6721,2,2863.836827040483,1107.23,0,0,0,0,0,685.6417113673731,22670.95714719145,1,1,1,1,0,NA,Employed,9
6722,8,6731.230968850899,4027.78,0,0,0,0,2,612.4579827253015,19385.519617316186,1,1,1,1,0,NA,Unemployed,7
6723,5,2482.7191065003544,4429.57,0,0,0,0,2,649.9030835603975,14628.063094723977,2,1,1,1,0,NA,Unemployed,7
6724,7,3775.9751747618666,2656.15,0,0,0,0,1,678,1390.5133527048854,1,1,1,1,2,5,Unemployed,1
6725,5,3298.168351415564,4595.82,0,0,0,0,1,645.741893634864,4485.568389025606,0,0,0,0,2,NA,Employed,2
6726,2,4000.320680231202,3197.98,428.27726401688403,907.5331173261303,972.6901014206334,779.6890422697927,0,616.5131339042075,8088.645465002423,2,1,2,0,1,NA,Employed,3
6727,8,7261.279868721087,3387.86,0,0,0,0,0,717.4054209875206,15515.367952901763,0,0,0,0,2,NA,Employed,8
6728,7,8331.361421133959,891.07,500.0487258297157,1048.1435346312894,1057.9733975215195,562.6422693886842,1,617.3749628623768,11896.087844479693,1,1,1,1,1,NA,Employed,8
6729,4,4941.258551312914,2690.09,393.7516831018159,750.5738824160601,765.7141048317668,0,0,618.8437555360632,17524.22910523579,1,1,3,1,2,NA,Employed,7
6730,8,7090.507300808249,1464.11,0,0,0,0,0,690.4682837576189,11109.840844822407,1,0,0,0,1,NA,Employed,8
6731,6,6849.825248482961,4780.81,0,0,0,0,3,635,7474.942321914021,4,2,0,0,0,6,Employed,4
6732,6,2810.3478453006146,1328.02,0,0,0,0,1,643.4661641277127,10198.522224845507,0,0,0,0,1,NA,Unemployed,5
6733,5,4911.428103201767,3292.4,0,0,0,0,0,735.131985078686,1159.7396416913339,0,0,0,0,0,NA,Unemployed,1
6734,2,6941.05334931901,1667.47,0,0,0,0,0,754.9345204847732,11369.159720838508,1,1,0,0,1,NA,Employed,7
6735,6,4723.965982420326,5630.92,0,0,0,0,0,711.1760620891101,15121.612406197251,0,0,0,0,1,NA,Retired,6
6736,6,4297.990404981261,4108.75,0,0,0,0,0,724.9280405511784,15671.650008509581,0,0,0,0,0,NA,Employed,6
6737,3,1522.931080092094,3314.59,0,0,0,0,1,736.6135177221864,9421.77291575858,0,0,0,0,0,NA,Employed,6
6738,8,3810.8147255802514,3909.71,0,0,0,0,0,668.416387231628,7123.3833883731695,0,0,0,0,3,NA,Unemployed,4
6739,12,7135.336639318668,1889.73,0,0,0,0,0,653,18368.861364841974,0,0,0,0,0,4,Employed,9
6740,4,6843.065845434863,1900.57,0,0,0,0,0,718.3564968336368,17140.344228601505,0,0,0,0,0,NA,Employed,10
6741,3,5182.842145602266,2702.38,0,0,0,0,0,710.1740008988367,16831.930753510536,0,0,0,0,3,NA,Unemployed,6
6742,6,4652.2503028735755,3127.17,0,0,0,0,2,736.9937767465672,7972.71370223309,0,0,0,0,1,NA,Employed,6
6743,4,3590.445394148468,3943.9,0,0,0,0,0,717.5753832189791,2028.2730687013348,0,0,0,0,0,NA,Student,1
6744,9,5084.875534309928,2868.34,689.6711275635537,766.1182602525406,1014.7438179939744,1487.9045955352833,0,654.2373222578664,14379.663285200691,1,1,0,0,0,NA,Employed,8
6745,6,3798.8348203228534,2478.21,0,0,0,0,0,638.8374196547179,9202.912427772766,0,0,0,0,1,NA,Student,5
6746,8,3545.12120830653,2514.39,0,0,0,0,0,744.2595001270823,18963.326664637443,0,0,0,0,0,NA,Retired,10
6747,6,3311.910448047801,3172.67,484.66139669639813,722.2209753216167,1080.0044552231607,556.1678350711938,0,642.6560072636796,17076.814266142854,0,0,3,0,0,NA,Employed,10
6748,4,8465.23307637899,3248.42,0,0,0,0,0,469,5894.454171878893,2,2,0,0,0,0,Unemployed,3
6749,2,3701.668549469763,4225.95,0,0,0,0,1,692.0739334305086,17501.995496711508,0,0,0,0,4,NA,Employed,10
6750,9,4953.147536361761,3078.54,0,0,0,0,1,702.3274033152932,17590.13248058254,2,2,0,0,2,NA,Employed,9
6751,4,6321.335831674249,1969.68,727.0032966725986,261.9602411177986,995.4239498530545,1207.9954058227618,0,654.1669415148059,3610.683925892282,1,0,0,1,0,NA,Retired,2
6752,5,1762.262741825432,2831.42,0,0,0,0,0,715.2864129769205,21589.614547866735,0,0,0,0,0,NA,Student,8
6753,2,4655.373977782162,3416.13,0,0,0,0,0,704.6807710355537,21173.67612153591,0,0,0,0,0,NA,Employed,10
6754,3,5565.751579976678,2254.34,0,0,0,0,0,744.4918407451527,18120.05771542311,1,0,0,0,2,NA,Retired,7
6755,7,2627.715275161078,5344.93,0,0,0,0,0,721.8755422978401,17859.55730542283,2,0,0,0,3,NA,Employed,9
6756,4,3150.0463552389433,2119.26,0,0,0,0,1,721.5710020684256,13649.129223890057,2,1,0,0,2,NA,Employed,6
6757,3,7601.378075064402,4268.48,0,0,0,0,0,710.3185374657058,15011.569361643107,0,0,0,0,2,NA,Employed,8
6758,7,10323.422744617796,2537.39,0,0,0,0,0,623.597991762612,1831.8503205640063,1,1,1,1,0,NA,Employed,1
6759,3,6255.2613689828695,3633.68,0,0,0,0,1,628.688389520866,10001.861813325966,0,0,0,0,2,NA,Unemployed,4
6760,7,1694.2061914020924,3521.29,0,0,0,0,1,715.7669593110049,15631.893118668604,1,0,0,0,0,NA,Employed,8
6761,5,5705.618235882806,2549.48,453.6664433577051,1178.144079972551,581.6377209764648,1511.562317469099,0,622.0635446561544,13172.934077730039,1,1,0,1,1,NA,Employed,7
6762,8,5021.202367829377,2797.41,565.2163057472633,427.9882826101079,1093.0619880005079,1040.945670071596,2,619.5384451606889,9663.986932424828,1,1,0,1,0,NA,Employed,3
6763,2,3430.6590793065116,3266.05,0,0,0,0,0,620.3218918228946,6887.3542985565655,0,0,0,0,1,NA,Unemployed,3
6764,8,5047.0179891526395,3548.59,0,0,0,0,1,602.8599463258124,5768.847904299024,5,2,0,0,0,NA,Retired,2
